id,name,batch_year,era,status,outcome,country,in_us,team_size,team_bucket,top_company,industry_tag
1230,Techmate,2016,2015-2024,Acquired,Successful,USA,TRUE,11,11-25,FALSE,Home and Personal
1222,Opsolutely,2016,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,B2B
1222,Opsolutely,2016,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
1221,Iris Automation,2016,2015-2024,Acquired,Successful,USA,TRUE,NA,NA,FALSE,Industrials
1221,Iris Automation,2016,2015-2024,Acquired,Successful,USA,TRUE,NA,NA,FALSE,Drones
1211,SimpleCitizen,2016,2015-2024,Acquired,Successful,USA,TRUE,23,11-25,FALSE,Consumer
1211,SimpleCitizen,2016,2015-2024,Acquired,Successful,USA,TRUE,23,11-25,FALSE,Home and Personal
1188,CareRev,2016,2015-2024,Acquired,Successful,USA,TRUE,275,101-500,FALSE,Healthcare
1188,CareRev,2016,2015-2024,Acquired,Successful,USA,TRUE,275,101-500,FALSE,Healthcare Services
1187,WorkRamp,2016,2015-2024,Acquired,Successful,USA,TRUE,106,101-500,FALSE,B2B
1187,WorkRamp,2016,2015-2024,Acquired,Successful,USA,TRUE,106,101-500,FALSE,Human Resources
1182,Seneca Systems,2016,2015-2024,Acquired,Successful,USA,TRUE,11,11-25,FALSE,Government
1437,SkyLights,2016,2015-2024,Inactive,Failed,USA,TRUE,5,1-5,FALSE,Consumer
1437,SkyLights,2016,2015-2024,Inactive,Failed,USA,TRUE,5,1-5,FALSE,Virtual and Augmented Reality
1432,UtilityScore (formerly Pando),2016,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,Consumer
1432,UtilityScore (formerly Pando),2016,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,Home and Personal
1304,Reebeez,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Industrials
1304,Reebeez,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Drones
1303,Lendsnap,2016,2015-2024,Inactive,Failed,USA,TRUE,0,NA,FALSE,Fintech
1303,Lendsnap,2016,2015-2024,Inactive,Failed,USA,TRUE,0,NA,FALSE,Banking and Exchange
1301,Ubiq,2016,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,B2B
1301,Ubiq,2016,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,Productivity
1283,Abundance Labs,2016,2015-2024,Inactive,Failed,USA,TRUE,12,11-25,FALSE,Consumer
1283,Abundance Labs,2016,2015-2024,Inactive,Failed,USA,TRUE,12,11-25,FALSE,Home and Personal
1282,GTRACK Technologies,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Industrials
1282,GTRACK Technologies,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Energy
1279,Xberts,2016,2015-2024,Inactive,Failed,USA,TRUE,50,26-100,FALSE,Consumer
1278,Scanate/Fellow,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
1278,Scanate/Fellow,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Finance and Accounting
1273,Starsky Robotics,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,Industrials
1273,Starsky Robotics,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,Automotive
1268,Seerslab,2016,2015-2024,Inactive,Failed,USA,TRUE,39,26-100,FALSE,Consumer
1268,Seerslab,2016,2015-2024,Inactive,Failed,USA,TRUE,39,26-100,FALSE,Social
1267,Drivezy,2016,2015-2024,Inactive,Failed,India,FALSE,201,101-500,FALSE,Consumer
1267,Drivezy,2016,2015-2024,Inactive,Failed,India,FALSE,201,101-500,FALSE,"Travel, Leisure and Tourism"
1250,Airo Health,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Healthcare
1250,Airo Health,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Consumer Health and Wellness
1248,Sage Care,2016,2015-2024,Inactive,Failed,Canada,FALSE,0,NA,FALSE,Healthcare
1248,Sage Care,2016,2015-2024,Inactive,Failed,Canada,FALSE,0,NA,FALSE,Healthcare Services
1243,Kenota (formerly ExVivo Labs),2016,2015-2024,Inactive,Failed,Canada,FALSE,35,26-100,FALSE,Healthcare
1243,Kenota (formerly ExVivo Labs),2016,2015-2024,Inactive,Failed,Canada,FALSE,35,26-100,FALSE,Diagnostics
1242,Coub,2016,2015-2024,Inactive,Failed,Russia,FALSE,11,11-25,FALSE,Consumer
1242,Coub,2016,2015-2024,Inactive,Failed,Russia,FALSE,11,11-25,FALSE,Social
1240,Robby Technologies,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,Industrials
1240,Robby Technologies,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,Manufacturing and Robotics
1238,Mosaix.ai,2016,2015-2024,Inactive,Failed,USA,TRUE,20,11-25,FALSE,Consumer
1238,Mosaix.ai,2016,2015-2024,Inactive,Failed,USA,TRUE,20,11-25,FALSE,Transportation Services
1236,Clip Health,2016,2015-2024,Inactive,Failed,USA,TRUE,10,6-10,FALSE,Healthcare
1235,Shield Bio,2016,2015-2024,Inactive,Failed,USA,TRUE,28,26-100,FALSE,Healthcare
1235,Shield Bio,2016,2015-2024,Inactive,Failed,USA,TRUE,28,26-100,FALSE,Diagnostics
1231,CoinTent,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
1231,CoinTent,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Marketing
1228,Haywheel,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
1228,Haywheel,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Retail
1227,Looklive,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,Consumer
1227,Looklive,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,Apparel and Cosmetics
1223,Metapacket,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
1223,Metapacket,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Security
1220,Sway Finance,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
1220,Sway Finance,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Finance and Accounting
1219,Hush,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Consumer
1219,Hush,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Apparel and Cosmetics
1218,Whyd,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Consumer
1218,Whyd,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Consumer Electronics
1209,RigPlenish,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Healthcare
1209,RigPlenish,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Healthcare IT
1208,Farmstead,2016,2015-2024,Inactive,Failed,USA,TRUE,10,6-10,FALSE,Consumer
1208,Farmstead,2016,2015-2024,Inactive,Failed,USA,TRUE,10,6-10,FALSE,Food and Beverage
1203,Hellobill,2016,2015-2024,Inactive,Failed,,FALSE,2,1-5,FALSE,B2B
1203,Hellobill,2016,2015-2024,Inactive,Failed,,FALSE,2,1-5,FALSE,Finance and Accounting
1191,PatientBank,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Healthcare
1191,PatientBank,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Healthcare IT
1189,Sixa,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,B2B
1189,Sixa,2016,2015-2024,Inactive,Failed,USA,TRUE,11,11-25,FALSE,"Engineering, Product and Design"
1186,Selfycart,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
1186,Selfycart,2016,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Retail
1185,SmartSite,2016,2015-2024,Inactive,Failed,United Kingdom,FALSE,2,1-5,FALSE,Real Estate and Construction
1185,SmartSite,2016,2015-2024,Inactive,Failed,United Kingdom,FALSE,2,1-5,FALSE,Construction
1180,Mindori,2016,2015-2024,Inactive,Failed,USA,TRUE,1,1-5,FALSE,B2B
1180,Mindori,2016,2015-2024,Inactive,Failed,USA,TRUE,1,1-5,FALSE,Retail
30131,Asha Health,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Healthcare
30130,Apolink,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Industrials
30130,Apolink,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Aviation and Space
30129,HumanLayer,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30129,HumanLayer,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
30127,Loombotic,2024,2015-2024,Active,Surviving,,FALSE,11,11-25,FALSE,Industrials
30127,Loombotic,2024,2015-2024,Active,Surviving,,FALSE,11,11-25,FALSE,Manufacturing and Robotics
30126,Roundabout Technologies,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Government
30125,Synth,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30125,Synth,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Infrastructure
30124,Careforce,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Healthcare
30124,Careforce,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Healthcare IT
30119,Canvas,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30118,Ember,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Healthcare
30117,Relvy AI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30117,Relvy AI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
30116,Friday,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
30115,SRE.ai,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
30115,SRE.ai,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Infrastructure
30114,Ryvn,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
30114,Ryvn,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Infrastructure
30113,Melder,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30113,Melder,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Productivity
30112,Vaya,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
30112,Vaya,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Travel, Leisure and Tourism"
30111,x1,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
30110,Forerunner AI,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Industrials
30110,Forerunner AI,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Aviation and Space
30109,FutureClinic,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Healthcare
30108,Struct,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30108,Struct,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
30107,Surge,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30107,Surge,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
30106,Sunset,2024,2015-2024,Active,Surviving,,FALSE,5,1-5,FALSE,Fintech
30106,Sunset,2024,2015-2024,Active,Surviving,,FALSE,5,1-5,FALSE,Consumer Finance
30105,ArchiLabs,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Real Estate and Construction
30105,ArchiLabs,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Construction
30104,Revi,2024,2015-2024,Active,Surviving,NA,FALSE,2,1-5,FALSE,B2B
30104,Revi,2024,2015-2024,Active,Surviving,NA,FALSE,2,1-5,FALSE,Sales
30103,Metreecs,2024,2015-2024,Active,Surviving,,FALSE,6,6-10,FALSE,B2B
30103,Metreecs,2024,2015-2024,Active,Surviving,,FALSE,6,6-10,FALSE,Retail
30102,Diffusion Studio,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Consumer
30102,Diffusion Studio,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Content
30101,Kilvin,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30101,Kilvin,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
30100,Alex,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30100,Alex,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
30097,Innate,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
30097,Innate,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer Electronics
30096,Capy,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
30096,Capy,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,"Engineering, Product and Design"
30095,Consus,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Industrials
30095,Consus,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Aviation and Space
30091,CollectWise,2024,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,Fintech
30090,Origami,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,B2B
30090,Origami,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Sales
30089,Fresco,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Real Estate and Construction
30089,Fresco,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Construction
30088,PermitPortal,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Real Estate and Construction
30087,Gecko Security,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30087,Gecko Security,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Security
30083,Curo,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Industrials
30083,Curo,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Automotive
30080,Dexter,2024,2015-2024,Active,Surviving,Germany,FALSE,3,1-5,FALSE,B2B
30080,Dexter,2024,2015-2024,Active,Surviving,Germany,FALSE,3,1-5,FALSE,Finance and Accounting
30079,Moonshine,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30077,AutoComputer,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30076,Crustdata,2024,2015-2024,Active,Surviving,,FALSE,20,11-25,FALSE,B2B
30076,Crustdata,2024,2015-2024,Active,Surviving,,FALSE,20,11-25,FALSE,Sales
30075,Tiny,2024,2015-2024,Active,Surviving,Singapore,FALSE,3,1-5,FALSE,B2B
30074,vly.ai,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30074,vly.ai,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
30073,Pearson Labs,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30073,Pearson Labs,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Legal
30068,Stewdio,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
30067,Beglaubigt.de,2024,2015-2024,Active,Surviving,,FALSE,15,11-25,FALSE,B2B
30067,Beglaubigt.de,2024,2015-2024,Active,Surviving,,FALSE,15,11-25,FALSE,Legal
30066,Unusual,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30066,Unusual,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Marketing
30065,Charm,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Consumer
30065,Charm,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Social
30064,HYBRD,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
30063,Codebuff,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30063,Codebuff,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
30062,Karmen,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Real Estate and Construction
30062,Karmen,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Construction
30060,Lingo.dev,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
30060,Lingo.dev,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,"Engineering, Product and Design"
30059,Sphinx,2024,2015-2024,Active,Surviving,USA,TRUE,14,11-25,FALSE,Fintech
30057,Luthor,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30056,Keye,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Fintech
30055,RiskCube,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Fintech
30055,RiskCube,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Insurance
30054,CTGT,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
30054,CTGT,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Infrastructure
30053,RevisionDojo,2024,2015-2024,Active,Surviving,,FALSE,10,6-10,FALSE,Education
30052,ISSEN,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Consumer
30051,attimet,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Fintech
30050,Smooth,2024,2015-2024,Active,Surviving,,FALSE,2,1-5,FALSE,B2B
30050,Smooth,2024,2015-2024,Active,Surviving,,FALSE,2,1-5,FALSE,"Engineering, Product and Design"
30049,Reticular,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare
30049,Reticular,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Drug Discovery and Delivery
30048,Matcha,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare
30047,Endstack,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30046,Cekura,2024,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,B2B
30046,Cekura,2024,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,"Engineering, Product and Design"
30045,Archil,2024,2015-2024,Active,Surviving,USA,TRUE,11,11-25,FALSE,B2B
30045,Archil,2024,2015-2024,Active,Surviving,USA,TRUE,11,11-25,FALSE,Infrastructure
30044,Sandra AI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30043,Vespper,2024,2015-2024,Active,Surviving,NA,FALSE,2,1-5,FALSE,B2B
30043,Vespper,2024,2015-2024,Active,Surviving,NA,FALSE,2,1-5,FALSE,Productivity
30042,VortexifyAI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30042,VortexifyAI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Supply Chain and Logistics
30041,Revyl,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
30041,Revyl,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Infrastructure
30039,Raycaster,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30039,Raycaster,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Productivity
30038,Lightscreen AI,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30038,Lightscreen AI,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Recruiting and Talent
30037,Afternoon.co,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
30037,Afternoon.co,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Finance and Accounting
30036,Rulebase,2024,2015-2024,Active,Surviving,,FALSE,2,1-5,FALSE,B2B
30036,Rulebase,2024,2015-2024,Active,Surviving,,FALSE,2,1-5,FALSE,Operations
30034,HealthSpark,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Healthcare
30033,OpenFunnel,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
30033,OpenFunnel,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Sales
30032,Darkgrade,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,B2B
30032,Darkgrade,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Infrastructure
30031,Getcho,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
30031,Getcho,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Supply Chain and Logistics
30030,Candle,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
30029,Moonset Health,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
30029,Moonset Health,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Sales
30027,Durate,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare
30027,Durate,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare IT
30024,Crouton,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,B2B
30024,Crouton,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Operations
30023,Streamable,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Consumer
30022,Symphony,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
30021,telli,2024,2015-2024,Active,Surviving,Germany,FALSE,16,11-25,FALSE,B2B
30019,Avora,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Healthcare
30018,Galini,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30017,Riveter,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30017,Riveter,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
30014,Clarus,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
30014,Clarus,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
29577,Variant,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29577,Variant,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,"Engineering, Product and Design"
30099,Gander,2024,2015-2024,Acquired,Successful,USA,TRUE,7,6-10,FALSE,B2B
30099,Gander,2024,2015-2024,Acquired,Successful,USA,TRUE,7,6-10,FALSE,Operations
30040,supercontrast,2024,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
30040,supercontrast,2024,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
30028,Gait,2024,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
30016,Zeroframe,2024,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
439,Coinbase,2012,2005-2014,Public,Successful,USA,TRUE,6112,500+,TRUE,Fintech
439,Coinbase,2012,2005-2014,Public,Successful,USA,TRUE,6112,500+,TRUE,Banking and Exchange
468,Instacart,2012,2005-2014,Public,Successful,USA,TRUE,3000,500+,TRUE,Consumer
468,Instacart,2012,2005-2014,Public,Successful,USA,TRUE,3000,500+,TRUE,Food and Beverage
445,Benchling,2012,2005-2014,Active,Surviving,USA,TRUE,750,500+,TRUE,B2B
429,Lever,2012,2005-2014,Acquired,Successful,USA,TRUE,225,101-500,TRUE,B2B
429,Lever,2012,2005-2014,Acquired,Successful,USA,TRUE,225,101-500,TRUE,Recruiting and Talent
412,Clever,2012,2005-2014,Acquired,Successful,USA,TRUE,210,101-500,TRUE,Education
414,SmartAsset,2012,2005-2014,Active,Surviving,USA,TRUE,210,101-500,TRUE,Fintech
414,SmartAsset,2012,2005-2014,Active,Surviving,USA,TRUE,210,101-500,TRUE,Consumer Finance
442,Zapier,2012,2005-2014,Active,Surviving,USA,TRUE,700,500+,TRUE,B2B
442,Zapier,2012,2005-2014,Active,Surviving,USA,TRUE,700,500+,TRUE,Productivity
469,9gag,2012,2005-2014,Active,Surviving,Hong Kong,FALSE,36,26-100,FALSE,Consumer
469,9gag,2012,2005-2014,Active,Surviving,Hong Kong,FALSE,36,26-100,FALSE,Social
467,Svbtle,2012,2005-2014,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
467,Svbtle,2012,2005-2014,Active,Surviving,USA,TRUE,2,1-5,FALSE,Content
464,Plivo,2012,2005-2014,Active,Surviving,USA,TRUE,320,101-500,FALSE,B2B
461,Double Robotics,2012,2005-2014,Active,Surviving,USA,TRUE,11,11-25,FALSE,B2B
461,Double Robotics,2012,2005-2014,Active,Surviving,USA,TRUE,11,11-25,FALSE,Productivity
460,Vastrm,2012,2005-2014,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
460,Vastrm,2012,2005-2014,Active,Surviving,USA,TRUE,2,1-5,FALSE,Apparel and Cosmetics
446,Flightfox,2012,2005-2014,Active,Surviving,USA,TRUE,25,11-25,FALSE,B2B
446,Flightfox,2012,2005-2014,Active,Surviving,USA,TRUE,25,11-25,FALSE,Operations
444,BackerKit,2012,2005-2014,Active,Surviving,USA,TRUE,42,26-100,FALSE,B2B
444,BackerKit,2012,2005-2014,Active,Surviving,USA,TRUE,42,26-100,FALSE,Sales
440,Submittable,2012,2005-2014,Active,Surviving,USA,TRUE,302,101-500,FALSE,B2B
438,NewsBlur,2012,2005-2014,Active,Surviving,USA,TRUE,1,1-5,FALSE,Consumer
438,NewsBlur,2012,2005-2014,Active,Surviving,USA,TRUE,1,1-5,FALSE,Content
432,OctaveWealth,2012,2005-2014,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
432,OctaveWealth,2012,2005-2014,Active,Surviving,USA,TRUE,2,1-5,FALSE,Human Resources
428,Upwave,2012,2005-2014,Active,Surviving,USA,TRUE,50,26-100,FALSE,B2B
428,Upwave,2012,2005-2014,Active,Surviving,USA,TRUE,50,26-100,FALSE,Operations
417,Eligible,2012,2005-2014,Active,Surviving,USA,TRUE,NA,NA,FALSE,Healthcare
417,Eligible,2012,2005-2014,Active,Surviving,USA,TRUE,NA,NA,FALSE,Healthcare IT
415,FundersClub,2012,2005-2014,Active,Surviving,USA,TRUE,5,1-5,FALSE,Fintech
415,FundersClub,2012,2005-2014,Active,Surviving,USA,TRUE,5,1-5,FALSE,Asset Management
409,Zentail,2012,2005-2014,Active,Surviving,USA,TRUE,30,26-100,FALSE,B2B
409,Zentail,2012,2005-2014,Active,Surviving,USA,TRUE,30,26-100,FALSE,Supply Chain and Logistics
